Kettering College,1002.0
Slippery Rock University of Pennsylvania,1002.0
Longwood University,1002.0
Lynchburg College,1002.0
Georgia Regents University,1002.0
Williams Baptist College,1001.0
Menlo College,1001.0
Piedmont College,1001.0
Missouri Baptist University,1001.0
Toccoa Falls College,1000.0
College of Staten Island CUNY,1000.0
Huntingdon College,999.0
Sam Houston State University,999.0
Eastern Mennonite University,999.0
San Francisco State University,998.0
Saint Josephs College,998.0
Santa Fe University of Art and Design,998.0
SUNY College at Old Westbury,998.0
Cabarrus College of Health Sciences,998.0
Stephen F Austin State University,998.0
Armstrong Atlantic State University,997.0
Point Park University,997.0
Texas Wesleyan University,997.0
Lincoln Christian University,996.0
Indiana University-Purdue University-Fort Wayne,996.0
Wheelock College,996.0
La Salle University,996.0
LaGrange College,995.0
Westfield State University,995.0
Mississippi University for Women,995.0
Grace University,995.0
Aria Health School of Nursing,995.0
Pennsylvania State University-Penn State Wilkes-Barre,995.0
Schreiner University,995.0
West Texas A & M University,994.0
University of Michigan-Flint,993.0
Concordia University-Portland,993.0
Wilson College,993.0
Coastal Carolina University,993.0
Black Hills State University,993.0
Texas A & M University-Texarkana,993.0
Midwestern State University,993.0
Bridgewater State University,991.0
Concordia University-Saint Paul,991.0
Pennsylvania State University-Penn State New Kensington,991.0
University of Charleston,991.0
Troy University,990.0
Morehouse College,990.0
Fort Hays State University,990.0
Alice Lloyd College,990.0
Stevenson University,990.0
Rochester College,990.0
Saginaw Valley State University,990.0
Siena Heights University,990.0
Bemidji State University,990.0
University of Central Missouri,990.0
